Date,store,product,number_sold
2019-03-25,3,3,295
2019-03-26,3,3,300
2019-03-27,3,3,296
2019-03-28,3,3,303
2019-03-29,3,3,303
2019-03-30,3,3,307
2019-03-31,3,3,308
2019-04-01,3,3,303
2019-04-02,3,3,300
2019-04-03,3,3,293
2019-04-04,3,3,315
2019-04-05,3,3,314
2019-04-06,3,3,326
2019-04-07,3,3,308
2019-04-08,3,3,307
2019-04-09,3,3,298
2019-04-10,3,3,310
2019-04-11,3,3,313
2019-04-12,3,3,290
2019-04-13,3,3,291
2019-04-14,3,3,313
2019-04-15,3,3,302
2019-04-16,3,3,297
2019-04-17,3,3,292
2019-04-18,3,3,318
2019-04-19,3,3,311
2019-04-20,3,3,311
2019-04-21,3,3,306
2019-04-22,3,3,317
2019-04-23,3,3,310
2019-04-24,3,3,302
2019-04-25,3,3,309
2019-04-26,3,3,302
2019-04-27,3,3,311
2019-04-28,3,3,326
2019-04-29,3,3,301
2019-04-30,3,3,279
2019-05-01,3,3,308
2019-05-02,3,3,304
2019-05-03,3,3,307
2019-05-04,3,3,311
2019-05-05,3,3,308
2019-05-06,3,3,313
2019-05-07,3,3,322
2019-05-08,3,3,299
2019-05-09,3,3,309
2019-05-10,3,3,308
2019-05-11,3,3,313
2019-05-12,3,3,310
2019-05-13,3,3,311
2019-05-14,3,3,310
2019-05-15,3,3,321
2019-05-16,3,3,310
2019-05-17,3,3,307
2019-05-18,3,3,307
2019-05-19,3,3,326
2019-05-20,3,3,329
2019-05-21,3,3,311
2019-05-22,3,3,321
2019-05-23,3,3,316
2019-05-24,3,3,311
2019-05-25,3,3,336
2019-05-26,3,3,313
2019-05-27,3,3,316
2019-05-28,3,3,320
2019-05-29,3,3,312
2019-05-30,3,3,299
2019-05-31,3,3,310
2019-06-01,3,3,317
2019-06-02,3,3,328
2019-06-03,3,3,306
2019-06-04,3,3,320
2019-06-05,3,3,308
2019-06-06,3,3,305
2019-06-07,3,3,337
2019-06-08,3,3,324
2019-06-09,3,3,323
2019-06-10,3,3,328
2019-06-11,3,3,322
2019-06-12,3,3,319
2019-06-13,3,3,311
2019-06-14,3,3,328
2019-06-15,3,3,314
2019-06-16,3,3,329
2019-06-17,3,3,312
2019-06-18,3,3,313
2019-06-19,3,3,319
2019-06-20,3,3,322
2019-06-21,3,3,340
2019-06-22,3,3,333
2019-06-23,3,3,324
2019-06-24,3,3,327
2019-06-25,3,3,327
2019-06-26,3,3,326
2019-06-27,3,3,311
2019-06-28,3,3,320
2019-06-29,3,3,331
2019-06-30,3,3,318
2019-07-01,3,3,318
2019-07-02,3,3,330
2019-07-03,3,3,339
2019-07-04,3,3,323
2019-07-05,3,3,339
2019-07-06,3,3,343
2019-07-07,3,3,328
2019-07-08,3,3,326
2019-07-09,3,3,349
2019-07-10,3,3,317
2019-07-11,3,3,333
2019-07-12,3,3,326
2019-07-13,3,3,333
2019-07-14,3,3,336
2019-07-15,3,3,321
2019-07-16,3,3,320
2019-07-17,3,3,311
2019-07-18,3,3,316
2019-07-19,3,3,347
2019-07-20,3,3,328
2019-07-21,3,3,345
2019-07-22,3,3,361
2019-07-23,3,3,315
2019-07-24,3,3,316
2019-07-25,3,3,335
2019-07-26,3,3,343
2019-07-27,3,3,349
2019-07-28,3,3,327
2019-07-29,3,3,331
2019-07-30,3,3,331
2019-07-31,3,3,328
2019-08-01,3,3,337
2019-08-02,3,3,340
2019-08-03,3,3,339
2019-08-04,3,3,340
2019-08-05,3,3,348
2019-08-06,3,3,325
2019-08-07,3,3,334
2019-08-08,3,3,365
2019-08-09,3,3,353
2019-08-10,3,3,343
2019-08-11,3,3,355
2019-08-12,3,3,341
2019-08-13,3,3,319
2019-08-14,3,3,327
2019-08-15,3,3,355
2019-08-16,3,3,360
2019-08-17,3,3,355
2019-08-18,3,3,345
2019-08-19,3,3,331
2019-08-20,3,3,348
2019-08-21,3,3,337
2019-08-22,3,3,348
2019-08-23,3,3,334
2019-08-24,3,3,356
2019-08-25,3,3,347
2019-08-26,3,3,342
2019-08-27,3,3,338
2019-08-28,3,3,343
2019-08-29,3,3,342
2019-08-30,3,3,337
2019-08-31,3,3,345
2019-09-01,3,3,373
2019-09-02,3,3,331
2019-09-03,3,3,346
2019-09-04,3,3,329
2019-09-05,3,3,340
2019-09-06,3,3,337
2019-09-07,3,3,353
2019-09-08,3,3,347
2019-09-09,3,3,330
2019-09-10,3,3,337
2019-09-11,3,3,351
2019-09-12,3,3,337
2019-09-13,3,3,335
2019-09-14,3,3,364
2019-09-15,3,3,367
2019-09-16,3,3,340
2019-09-17,3,3,343
2019-09-18,3,3,343
2019-09-19,3,3,353
2019-09-20,3,3,360
2019-09-21,3,3,368
2019-09-22,3,3,345
2019-09-23,3,3,340
2019-09-24,3,3,349
2019-09-25,3,3,342
2019-09-26,3,3,371
2019-09-27,3,3,329
2019-09-28,3,3,354
2019-09-29,3,3,340
2019-09-30,3,3,325
2019-10-01,3,3,361
2019-10-02,3,3,360
2019-10-03,3,3,345
2019-10-04,3,3,356
2019-10-05,3,3,360
2019-10-06,3,3,341
2019-10-07,3,3,335
2019-10-08,3,3,355
2019-10-09,3,3,346
2019-10-10,3,3,327
2019-10-11,3,3,344
2019-10-12,3,3,350
2019-10-13,3,3,353
2019-10-14,3,3,356
2019-10-15,3,3,344
2019-10-16,3,3,345
2019-10-17,3,3,359
2019-10-18,3,3,350
2019-10-19,3,3,377
2019-10-20,3,3,351
2019-10-21,3,3,341
2019-10-22,3,3,347
2019-10-23,3,3,332
2019-10-24,3,3,329
2019-10-25,3,3,359
2019-10-26,3,3,350
2019-10-27,3,3,358
2019-10-28,3,3,359
2019-10-29,3,3,346
2019-10-30,3,3,351
2019-10-31,3,3,326
2019-11-01,3,3,343
2019-11-02,3,3,345
2019-11-03,3,3,344
2019-11-04,3,3,344
2019-11-05,3,3,344
2019-11-06,3,3,341
2019-11-07,3,3,342
2019-11-08,3,3,349
2019-11-09,3,3,342
2019-11-10,3,3,364
2019-11-11,3,3,327
2019-11-12,3,3,337
2019-11-13,3,3,352
2019-11-14,3,3,336
2019-11-15,3,3,337
2019-11-16,3,3,341
2019-11-17,3,3,354
2019-11-18,3,3,361
2019-11-19,3,3,344
2019-11-20,3,3,337
2019-11-21,3,3,342
2019-11-22,3,3,344
2019-11-23,3,3,335
2019-11-24,3,3,344
2019-11-25,3,3,362
2019-11-26,3,3,341
2019-11-27,3,3,340
2019-11-28,3,3,354
2019-11-29,3,3,320
2019-11-30,3,3,333
2019-12-01,3,3,338
2019-12-02,3,3,351
2019-12-03,3,3,337
2019-12-04,3,3,331
2019-12-05,3,3,325
2019-12-06,3,3,325
2019-12-07,3,3,340
2019-12-08,3,3,348
2019-12-09,3,3,338
2019-12-10,3,3,325
2019-12-11,3,3,329
2019-12-12,3,3,341
2019-12-13,3,3,323
2019-12-14,3,3,338
2019-12-15,3,3,334
2019-12-16,3,3,344
2019-12-17,3,3,330
2019-12-18,3,3,315
2019-12-19,3,3,334
2019-12-20,3,3,335
2019-12-21,3,3,331
2019-12-22,3,3,340
2019-12-23,3,3,321
2019-12-24,3,3,330
2019-12-25,3,3,313
2019-12-26,3,3,329
2019-12-27,3,3,326
2019-12-28,3,3,333
2019-12-29,3,3,329
2019-12-30,3,3,343
2019-12-31,3,3,323
2019-01-01,3,4,392
2019-01-02,3,4,409
2019-01-03,3,4,403
2019-01-04,3,4,412
2019-01-05,3,4,428
2019-01-06,3,4,421
2019-01-07,3,4,404
2019-01-08,3,4,410
2019-01-09,3,4,382
2019-01-10,3,4,417
2019-01-11,3,4,402
2019-01-12,3,4,415
2019-01-13,3,4,435
2019-01-14,3,4,423
2019-01-15,3,4,388
2019-01-16,3,4,399
2019-01-17,3,4,389
2019-01-18,3,4,416
2019-01-19,3,4,421
2019-01-20,3,4,424
2019-01-21,3,4,411
2019-01-22,3,4,387
2019-01-23,3,4,383
2019-01-24,3,4,405
2019-01-25,3,4,441
2019-01-26,3,4,434
2019-01-27,3,4,446
2019-01-28,3,4,411
2019-01-29,3,4,382
2019-01-30,3,4,397
2019-01-31,3,4,400
2019-02-01,3,4,421
2019-02-02,3,4,447
2019-02-03,3,4,413
2019-02-04,3,4,413
2019-02-05,3,4,385
2019-02-06,3,4,374
2019-02-07,3,4,403
2019-02-08,3,4,427
2019-02-09,3,4,429
2019-02-10,3,4,437
2019-02-11,3,4,412
2019-02-12,3,4,399
2019-02-13,3,4,400
2019-02-14,3,4,394
2019-02-15,3,4,406
2019-02-16,3,4,440
2019-02-17,3,4,406
2019-02-18,3,4,409
2019-02-19,3,4,406
2019-02-20,3,4,397
2019-02-21,3,4,390
2019-02-22,3,4,413
2019-02-23,3,4,420
2019-02-24,3,4,409
2019-02-25,3,4,428
2019-02-26,3,4,389
2019-02-27,3,4,400
2019-02-28,3,4,417
2019-03-01,3,4,421
2019-03-02,3,4,432
2019-03-03,3,4,415
2019-03-04,3,4,394
2019-03-05,3,4,390
2019-03-06,3,4,395
2019-03-07,3,4,409
2019-03-08,3,4,404
2019-03-09,3,4,421
2019-03-10,3,4,441
2019-03-11,3,4,401
2019-03-12,3,4,397
2019-03-13,3,4,383
2019-03-14,3,4,398
2019-03-15,3,4,397
2019-03-16,3,4,430
2019-03-17,3,4,419
2019-03-18,3,4,405
2019-03-19,3,4,372
2019-03-20,3,4,376
2019-03-21,3,4,392
2019-03-22,3,4,407
2019-03-23,3,4,420
2019-03-24,3,4,424
2019-03-25,3,4,396
2019-03-26,3,4,391
2019-03-27,3,4,376
2019-03-28,3,4,380
2019-03-29,3,4,392
2019-03-30,3,4,421
2019-03-31,3,4,408
2019-04-01,3,4,364
2019-04-02,3,4,376
2019-04-03,3,4,371
2019-04-04,3,4,407
2019-04-05,3,4,412
2019-04-06,3,4,426
2019-04-07,3,4,414
2019-04-08,3,4,392
2019-04-09,3,4,387
2019-04-10,3,4,376
2019-04-11,3,4,391
2019-04-12,3,4,407
2019-04-13,3,4,415
2019-04-14,3,4,409
2019-04-15,3,4,390
2019-04-16,3,4,368
2019-04-17,3,4,370
2019-04-18,3,4,378
2019-04-19,3,4,395
2019-04-20,3,4,411
2019-04-21,3,4,412
2019-04-22,3,4,388
2019-04-23,3,4,370
2019-04-24,3,4,346
2019-04-25,3,4,370
2019-04-26,3,4,401
2019-04-27,3,4,419
2019-04-28,3,4,399
2019-04-29,3,4,378
2019-04-30,3,4,383
2019-05-01,3,4,365
2019-05-02,3,4,382
2019-05-03,3,4,394
2019-05-04,3,4,392
2019-05-05,3,4,402
2019-05-06,3,4,395
2019-05-07,3,4,384
2019-05-08,3,4,361
2019-05-09,3,4,369
2019-05-10,3,4,373
2019-05-11,3,4,405
2019-05-12,3,4,398
2019-05-13,3,4,376
2019-05-14,3,4,376
2019-05-15,3,4,369
2019-05-16,3,4,365
2019-05-17,3,4,382
2019-05-18,3,4,419
2019-05-19,3,4,411
2019-05-20,3,4,393
2019-05-21,3,4,363
2019-05-22,3,4,369
2019-05-23,3,4,379
2019-05-24,3,4,397
2019-05-25,3,4,415
2019-05-26,3,4,391
2019-05-27,3,4,381
2019-05-28,3,4,365
2019-05-29,3,4,356
2019-05-30,3,4,381
2019-05-31,3,4,380
2019-06-01,3,4,393
2019-06-02,3,4,407
2019-06-03,3,4,353
2019-06-04,3,4,360
2019-06-05,3,4,360
2019-06-06,3,4,364
2019-06-07,3,4,401
2019-06-08,3,4,401
2019-06-09,3,4,391
2019-06-10,3,4,381
2019-06-11,3,4,346
2019-06-12,3,4,357
2019-06-13,3,4,361
2019-06-14,3,4,396
2019-06-15,3,4,402
2019-06-16,3,4,407
2019-06-17,3,4,381
2019-06-18,3,4,390
2019-06-19,3,4,340
2019-06-20,3,4,377
2019-06-21,3,4,379
2019-06-22,3,4,408
2019-06-23,3,4,404
2019-06-24,3,4,383
2019-06-25,3,4,368
2019-06-26,3,4,357
2019-06-27,3,4,388
2019-06-28,3,4,397
2019-06-29,3,4,392
2019-06-30,3,4,402
2019-07-01,3,4,372
2019-07-02,3,4,351
2019-07-03,3,4,358
2019-07-04,3,4,371
2019-07-05,3,4,381
2019-07-06,3,4,373
2019-07-07,3,4,414
2019-07-08,3,4,368
2019-07-09,3,4,361
2019-07-10,3,4,335
2019-07-11,3,4,384
2019-07-12,3,4,370
2019-07-13,3,4,410
2019-07-14,3,4,388
2019-07-15,3,4,388
2019-07-16,3,4,384
2019-07-17,3,4,365
2019-07-18,3,4,371
2019-07-19,3,4,398
2019-07-20,3,4,384
2019-07-21,3,4,378
2019-07-22,3,4,383
2019-07-23,3,4,364
2019-07-24,3,4,369
2019-07-25,3,4,360
2019-07-26,3,4,390
2019-07-27,3,4,403
2019-07-28,3,4,390
2019-07-29,3,4,394
2019-07-30,3,4,363
2019-07-31,3,4,361
2019-08-01,3,4,369
2019-08-02,3,4,385
2019-08-03,3,4,394
2019-08-04,3,4,388
2019-08-05,3,4,384
2019-08-06,3,4,368
2019-08-07,3,4,362
2019-08-08,3,4,379
2019-08-09,3,4,399
2019-08-10,3,4,410
2019-08-11,3,4,391
2019-08-12,3,4,375
2019-08-13,3,4,369
2019-08-14,3,4,362
2019-08-15,3,4,382
2019-08-16,3,4,385
2019-08-17,3,4,403
2019-08-18,3,4,419
2019-08-19,3,4,371
2019-08-20,3,4,362
2019-08-21,3,4,363
2019-08-22,3,4,379
2019-08-23,3,4,407
2019-08-24,3,4,428
2019-08-25,3,4,406
2019-08-26,3,4,390
2019-08-27,3,4,363
2019-08-28,3,4,357
2019-08-29,3,4,369
2019-08-30,3,4,387
2019-08-31,3,4,388
2019-09-01,3,4,385
2019-09-02,3,4,384
2019-09-03,3,4,381
2019-09-04,3,4,353
2019-09-05,3,4,374
2019-09-06,3,4,405
2019-09-07,3,4,397
2019-09-08,3,4,383
2019-09-09,3,4,390
2019-09-10,3,4,388
2019-09-11,3,4,368
2019-09-12,3,4,388
2019-09-13,3,4,409
2019-09-14,3,4,414
2019-09-15,3,4,401
2019-09-16,3,4,395
2019-09-17,3,4,386
2019-09-18,3,4,372
2019-09-19,3,4,379
2019-09-20,3,4,401
2019-09-21,3,4,415
2019-09-22,3,4,415
2019-09-23,3,4,400
2019-09-24,3,4,372
2019-09-25,3,4,367
2019-09-26,3,4,392
2019-09-27,3,4,392
2019-09-28,3,4,421
2019-09-29,3,4,404
2019-09-30,3,4,391
2019-10-01,3,4,381
2019-10-02,3,4,371
2019-10-03,3,4,398
2019-10-04,3,4,427
2019-10-05,3,4,420
2019-10-06,3,4,424
2019-10-07,3,4,414
2019-10-08,3,4,371
2019-10-09,3,4,375
2019-10-10,3,4,388
2019-10-11,3,4,417
2019-10-12,3,4,406
2019-10-13,3,4,420
2019-10-14,3,4,408
2019-10-15,3,4,389
2019-10-16,3,4,379
2019-10-17,3,4,398
2019-10-18,3,4,413
2019-10-19,3,4,425
2019-10-20,3,4,422
2019-10-21,3,4,375
2019-10-22,3,4,388
2019-10-23,3,4,375
2019-10-24,3,4,391
2019-10-25,3,4,407
2019-10-26,3,4,442
2019-10-27,3,4,440
2019-10-28,3,4,391
2019-10-29,3,4,390
2019-10-30,3,4,385
2019-10-31,3,4,396
2019-11-01,3,4,397
2019-11-02,3,4,434
2019-11-03,3,4,431
2019-11-04,3,4,425
2019-11-05,3,4,374
2019-11-06,3,4,389
2019-11-07,3,4,382
2019-11-08,3,4,406
2019-11-09,3,4,444
2019-11-10,3,4,419
2019-11-11,3,4,415
2019-11-12,3,4,391
2019-11-13,3,4,395
2019-11-14,3,4,391
2019-11-15,3,4,411
2019-11-16,3,4,431
2019-11-17,3,4,429
2019-11-18,3,4,408
2019-11-19,3,4,402
2019-11-20,3,4,396
2019-11-21,3,4,403
2019-11-22,3,4,403
2019-11-23,3,4,439
2019-11-24,3,4,416
2019-11-25,3,4,410
2019-11-26,3,4,403
2019-11-27,3,4,386
2019-11-28,3,4,399
2019-11-29,3,4,434
2019-11-30,3,4,427
2019-12-01,3,4,421
2019-12-02,3,4,409
2019-12-03,3,4,398
2019-12-04,3,4,389
2019-12-05,3,4,407
2019-12-06,3,4,422
2019-12-07,3,4,428
2019-12-08,3,4,419
2019-12-09,3,4,421
2019-12-10,3,4,410
2019-12-11,3,4,406
2019-12-12,3,4,404
2019-12-13,3,4,423
2019-12-14,3,4,439
2019-12-15,3,4,449
2019-12-16,3,4,423
2019-12-17,3,4,403
2019-12-18,3,4,381
2019-12-19,3,4,412
2019-12-20,3,4,428
2019-12-21,3,4,421
2019-12-22,3,4,437
2019-12-23,3,4,411
2019-12-24,3,4,390
2019-12-25,3,4,412
2019-12-26,3,4,406
2019-12-27,3,4,423
2019-12-28,3,4,441
2019-12-29,3,4,436
2019-12-30,3,4,427
2019-12-31,3,4,388
2019-01-01,3,5,363
2019-01-02,3,5,343
2019-01-03,3,5,331
2019-01-04,3,5,339
2019-01-05,3,5,350
2019-01-06,3,5,352
2019-01-07,3,5,345
2019-01-08,3,5,347
2019-01-09,3,5,331
2019-01-10,3,5,366
2019-01-11,3,5,337
2019-01-12,3,5,357
2019-01-13,3,5,366
2019-01-14,3,5,341
2019-01-15,3,5,343
2019-01-16,3,5,342
2019-01-17,3,5,366
2019-01-18,3,5,354
2019-01-19,3,5,356
2019-01-20,3,5,360
2019-01-21,3,5,359
2019-01-22,3,5,335
2019-01-23,3,5,345
2019-01-24,3,5,340
2019-01-25,3,5,346
2019-01-26,3,5,374
2019-01-27,3,5,355
2019-01-28,3,5,351
2019-01-29,3,5,355
2019-01-30,3,5,350
2019-01-31,3,5,344
2019-02-01,3,5,348
2019-02-02,3,5,370
2019-02-03,3,5,380
2019-02-04,3,5,348
2019-02-05,3,5,354
2019-02-06,3,5,350
2019-02-07,3,5,337
2019-02-08,3,5,358
2019-02-09,3,5,362
2019-02-10,3,5,345
2019-02-11,3,5,338
2019-02-12,3,5,333
2019-02-13,3,5,338
2019-02-14,3,5,348
2019-02-15,3,5,354
2019-02-16,3,5,350
2019-02-17,3,5,360
2019-02-18,3,5,342
2019-02-19,3,5,342
2019-02-20,3,5,345
2019-02-21,3,5,361
2019-02-22,3,5,354
2019-02-23,3,5,352
2019-02-24,3,5,345
2019-02-25,3,5,354
2019-02-26,3,5,340
2019-02-27,3,5,361
2019-02-28,3,5,362
2019-03-01,3,5,351
2019-03-02,3,5,351
2019-03-03,3,5,358
2019-03-04,3,5,351
2019-03-05,3,5,345
2019-03-06,3,5,334
2019-03-07,3,5,340
2019-03-08,3,5,349
2019-03-09,3,5,359
2019-03-10,3,5,348
2019-03-11,3,5,341
2019-03-12,3,5,347
2019-03-13,3,5,353
2019-03-14,3,5,373
2019-03-15,3,5,350
2019-03-16,3,5,351
2019-03-17,3,5,361
2019-03-18,3,5,352
2019-03-19,3,5,348
2019-03-20,3,5,355
2019-03-21,3,5,340
2019-03-22,3,5,357
2019-03-23,3,5,350
2019-03-24,3,5,344
2019-03-25,3,5,357
2019-03-26,3,5,342
2019-03-27,3,5,348
2019-03-28,3,5,323
2019-03-29,3,5,370
2019-03-30,3,5,375
2019-03-31,3,5,358
2019-04-01,3,5,353
2019-04-02,3,5,340
2019-04-03,3,5,345
2019-04-04,3,5,345
2019-04-05,3,5,341
2019-04-06,3,5,340
2019-04-07,3,5,358
2019-04-08,3,5,357
2019-04-09,3,5,344
2019-04-10,3,5,339
2019-04-11,3,5,338
2019-04-12,3,5,358
2019-04-13,3,5,361
2019-04-14,3,5,352
2019-04-15,3,5,351
2019-04-16,3,5,340
2019-04-17,3,5,339
2019-04-18,3,5,351
2019-04-19,3,5,345
2019-04-20,3,5,366
2019-04-21,3,5,351
2019-04-22,3,5,365
2019-04-23,3,5,359
2019-04-24,3,5,356
2019-04-25,3,5,331
2019-04-26,3,5,350
2019-04-27,3,5,355
2019-04-28,3,5,362
2019-04-29,3,5,361
2019-04-30,3,5,337
2019-05-01,3,5,345
2019-05-02,3,5,343
2019-05-03,3,5,358
2019-05-04,3,5,364
2019-05-05,3,5,341
2019-05-06,3,5,345
2019-05-07,3,5,350
2019-05-08,3,5,337
2019-05-09,3,5,352
2019-05-10,3,5,347
2019-05-11,3,5,360
2019-05-12,3,5,351
2019-05-13,3,5,347
2019-05-14,3,5,342
2019-05-15,3,5,335
2019-05-16,3,5,339
2019-05-17,3,5,367
2019-05-18,3,5,355
2019-05-19,3,5,364
2019-05-20,3,5,350
2019-05-21,3,5,329
2019-05-22,3,5,327
2019-05-23,3,5,349
2019-05-24,3,5,354
2019-05-25,3,5,344
2019-05-26,3,5,359
2019-05-27,3,5,345
2019-05-28,3,5,358
2019-05-29,3,5,339
2019-05-30,3,5,351
2019-05-31,3,5,344
2019-06-01,3,5,350
2019-06-02,3,5,357
2019-06-03,3,5,332
2019-06-04,3,5,341
2019-06-05,3,5,328
2019-06-06,3,5,345
2019-06-07,3,5,339
2019-06-08,3,5,343
2019-06-09,3,5,351
2019-06-10,3,5,374
2019-06-11,3,5,354
2019-06-12,3,5,339
2019-06-13,3,5,349
2019-06-14,3,5,365
2019-06-15,3,5,361
2019-06-16,3,5,357
2019-06-17,3,5,347
2019-06-18,3,5,354
2019-06-19,3,5,350
2019-06-20,3,5,333
2019-06-21,3,5,352
2019-06-22,3,5,367
2019-06-23,3,5,355
2019-06-24,3,5,343
2019-06-25,3,5,361
2019-06-26,3,5,333
2019-06-27,3,5,359
2019-06-28,3,5,345
2019-06-29,3,5,349
2019-06-30,3,5,360
2019-07-01,3,5,341
2019-07-02,3,5,353
2019-07-03,3,5,347
2019-07-04,3,5,341
2019-07-05,3,5,366
2019-07-06,3,5,353
2019-07-07,3,5,360
2019-07-08,3,5,348
2019-07-09,3,5,347
2019-07-10,3,5,341
2019-07-11,3,5,334
2019-07-12,3,5,346
2019-07-13,3,5,374
2019-07-14,3,5,352
2019-07-15,3,5,363
2019-07-16,3,5,340
2019-07-17,3,5,343
2019-07-18,3,5,351
2019-07-19,3,5,355
2019-07-20,3,5,354
2019-07-21,3,5,331
2019-07-22,3,5,355
2019-07-23,3,5,353
2019-07-24,3,5,348
2019-07-25,3,5,346
2019-07-26,3,5,328
2019-07-27,3,5,344
2019-07-28,3,5,361
2019-07-29,3,5,346
2019-07-30,3,5,334
2019-07-31,3,5,333
2019-08-01,3,5,361
2019-08-02,3,5,360
2019-08-03,3,5,363
2019-08-04,3,5,346
2019-08-05,3,5,352
2019-08-06,3,5,352
2019-08-07,3,5,334
2019-08-08,3,5,356
2019-08-09,3,5,345
2019-08-10,3,5,344
2019-08-11,3,5,354
2019-08-12,3,5,341
2019-08-13,3,5,345
2019-08-14,3,5,334
2019-08-15,3,5,342
2019-08-16,3,5,344
2019-08-17,3,5,353
2019-08-18,3,5,358
2019-08-19,3,5,352
2019-08-20,3,5,349
2019-08-21,3,5,355
2019-08-22,3,5,354
2019-08-23,3,5,346
2019-08-24,3,5,358
2019-08-25,3,5,362
2019-08-26,3,5,340
2019-08-27,3,5,366
2019-08-28,3,5,349
2019-08-29,3,5,382
2019-08-30,3,5,358
2019-08-31,3,5,359
2019-09-01,3,5,349
2019-09-02,3,5,344
2019-09-03,3,5,328
2019-09-04,3,5,327
2019-09-05,3,5,377
2019-09-06,3,5,378
2019-09-07,3,5,357
2019-09-08,3,5,375
2019-09-09,3,5,343
2019-09-10,3,5,362
2019-09-11,3,5,352
2019-09-12,3,5,358
2019-09-13,3,5,340
2019-09-14,3,5,358
2019-09-15,3,5,347
2019-09-16,3,5,358
2019-09-17,3,5,342
2019-09-18,3,5,347
2019-09-19,3,5,345
2019-09-20,3,5,342
2019-09-21,3,5,360
2019-09-22,3,5,356
2019-09-23,3,5,378
2019-09-24,3,5,361
2019-09-25,3,5,342
2019-09-26,3,5,340
2019-09-27,3,5,359
2019-09-28,3,5,358
2019-09-29,3,5,342
2019-09-30,3,5,358
2019-10-01,3,5,354
2019-10-02,3,5,355
2019-10-03,3,5,339
2019-10-04,3,5,350
2019-10-05,3,5,354
2019-10-06,3,5,370
2019-10-07,3,5,339
2019-10-08,3,5,336
2019-10-09,3,5,325
2019-10-10,3,5,335
2019-10-11,3,5,355
2019-10-12,3,5,363
2019-10-13,3,5,351
2019-10-14,3,5,355
2019-10-15,3,5,331
2019-10-16,3,5,351
2019-10-17,3,5,356
2019-10-18,3,5,358
2019-10-19,3,5,359
2019-10-20,3,5,356
2019-10-21,3,5,361
2019-10-22,3,5,338
2019-10-23,3,5,339
2019-10-24,3,5,344
2019-10-25,3,5,351
2019-10-26,3,5,351
2019-10-27,3,5,361
2019-10-28,3,5,346
2019-10-29,3,5,338
2019-10-30,3,5,317
2019-10-31,3,5,346
2019-11-01,3,5,364
2019-11-02,3,5,343
2019-11-03,3,5,369
2019-11-04,3,5,349
2019-11-05,3,5,359
2019-11-06,3,5,343
2019-11-07,3,5,355
2019-11-08,3,5,352
2019-11-09,3,5,365
2019-11-10,3,5,340
2019-11-11,3,5,360
2019-11-12,3,5,348
2019-11-13,3,5,357
2019-11-14,3,5,342
2019-11-15,3,5,362
2019-11-16,3,5,363
2019-11-17,3,5,343
2019-11-18,3,5,340
2019-11-19,3,5,357
2019-11-20,3,5,349
2019-11-21,3,5,368
2019-11-22,3,5,332
2019-11-23,3,5,363
2019-11-24,3,5,350
2019-11-25,3,5,341
2019-11-26,3,5,350
2019-11-27,3,5,336
2019-11-28,3,5,336
2019-11-29,3,5,364
2019-11-30,3,5,347
2019-12-01,3,5,352
2019-12-02,3,5,359
2019-12-03,3,5,351
2019-12-04,3,5,351
2019-12-05,3,5,348
2019-12-06,3,5,353
2019-12-07,3,5,349
2019-12-08,3,5,355
2019-12-09,3,5,360
2019-12-10,3,5,350
2019-12-11,3,5,338
2019-12-12,3,5,335
2019-12-13,3,5,347
2019-12-14,3,5,349
2019-12-15,3,5,359
2019-12-16,3,5,330
2019-12-17,3,5,337
2019-12-18,3,5,337
2019-12-19,3,5,358
2019-12-20,3,5,351
2019-12-21,3,5,374
2019-12-22,3,5,353
2019-12-23,3,5,356
2019-12-24,3,5,352
2019-12-25,3,5,354
2019-12-26,3,5,356
2019-12-27,3,5,343
2019-12-28,3,5,358
2019-12-29,3,5,364
2019-12-30,3,5,365
2019-12-31,3,5,353
2019-01-01,3,6,364
2019-01-02,3,6,366
2019-01-03,3,6,370
2019-01-04,3,6,372
2019-01-05,3,6,375
2019-01-06,3,6,389
2019-01-07,3,6,364
2019-01-08,3,6,361
2019-01-09,3,6,331
2019-01-10,3,6,367
2019-01-11,3,6,368
2019-01-12,3,6,408
2019-01-13,3,6,379
2019-01-14,3,6,369
2019-01-15,3,6,360
2019-01-16,3,6,357
2019-01-17,3,6,359
2019-01-18,3,6,367
2019-01-19,3,6,377
2019-01-20,3,6,382
2019-01-21,3,6,355
2019-01-22,3,6,347
2019-01-23,3,6,361
2019-01-24,3,6,376
2019-01-25,3,6,388
2019-01-26,3,6,386
2019-01-27,3,6,388
2019-01-28,3,6,378
2019-01-29,3,6,366
2019-01-30,3,6,353
2019-01-31,3,6,381
2019-02-01,3,6,392
2019-02-02,3,6,389
2019-02-03,3,6,381
2019-02-04,3,6,368
2019-02-05,3,6,368
2019-02-06,3,6,376
2019-02-07,3,6,369
2019-02-08,3,6,393
2019-02-09,3,6,391
2019-02-10,3,6,403
2019-02-11,3,6,381
2019-02-12,3,6,377
2019-02-13,3,6,369
2019-02-14,3,6,391
2019-02-15,3,6,382
2019-02-16,3,6,405
2019-02-17,3,6,403
2019-02-18,3,6,373
2019-02-19,3,6,355
2019-02-20,3,6,383
2019-02-21,3,6,376
2019-02-22,3,6,400
2019-02-23,3,6,394
2019-02-24,3,6,402
2019-02-25,3,6,393
2019-02-26,3,6,367
2019-02-27,3,6,377
2019-02-28,3,6,365
2019-03-01,3,6,392
2019-03-02,3,6,417
2019-03-03,3,6,396
2019-03-04,3,6,388
2019-03-05,3,6,375
